EXP	ALIGN	TF_UNIPROT_AC	TF_UNIPROT_ID	GTRD_CELL_TYPE_ID	GTRD_CELL_TYPE_NAME	BAD_GROUP_ID	BAD_GROUP_NAME	ENCODE	GEO_GSE	IS_CONTROL
EXP036784	ALIGNS041660	P49711	CTCF_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036785	ALIGNS041661	O95936	EOMES_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036786	ALIGNS041662	O95936	EOMES_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036787	ALIGNS041663	P55317	FOXA1_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036788	ALIGNS041664	Q9Y261	FOXA2_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036789	ALIGNS041665	P43694	GATA4_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036790	ALIGNS041666	P43694	GATA4_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036791	ALIGNS041667	P43694	GATA4_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036792	ALIGNS041668	P43694	GATA4_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036793	ALIGNS041669	Q92908	GATA6_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036794	ALIGNS041670	Q92908	GATA6_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036795	ALIGNS041671	P35680	HNF1B_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036796	ALIGNS041672	P41235	HNF4A_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036797	ALIGNS041673	Q9H9S0	NANOG_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036798	ALIGNS041674	Q9H9S0	NANOG_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036799	ALIGNS041675	P32243	OTX2_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036800	ALIGNS041676	P32243	OTX2_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036801	ALIGNS041677	P32243	OTX2_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036802	ALIGNS041678	Q01860	PO5F1_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036803	ALIGNS041679	Q15797	SMAD1_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036804	ALIGNS041680	Q15797	SMAD1_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036805	ALIGNS041681	Q15797	SMAD1_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036806	ALIGNS041682	Q15797	SMAD1_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036807	ALIGNS041683	Q13485	SMAD4_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036808	ALIGNS041684	Q13485	SMAD4_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036809	ALIGNS041685	P48431	SOX2_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036810	ALIGNS041686	P08047	SP1_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036811	ALIGNS041687	P11831	SRF_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP036812	ALIGNS041688	O15178	TBXT_HUMAN	455	HUES64 (embryonic stem cells)	1144	HUES64__embryonic_stem_cells_@GSE61475	None	GSE61475	False
EXP049756	ALIGNS054838	P49711	CTCF_HUMAN	455	HUES64 (embryonic stem cells)	2930	HUES64__embryonic_stem_cells_@GSE97394	None	GSE97394	False
EXP049757	ALIGNS054839	P49711	CTCF_HUMAN	455	HUES64 (embryonic stem cells)	2930	HUES64__embryonic_stem_cells_@GSE97394	None	GSE97394	False
EXP049758	ALIGNS054840	O60216	RAD21_HUMAN	455	HUES64 (embryonic stem cells)	2930	HUES64__embryonic_stem_cells_@GSE97394	None	GSE97394	False
EXP049759	ALIGNS054841	O60216	RAD21_HUMAN	455	HUES64 (embryonic stem cells)	2930	HUES64__embryonic_stem_cells_@GSE97394	None	GSE97394	False
EXP032065	ALIGNS034151	Q9Y261	FOXA2_HUMAN	456	HUES64-derived endodermal cells	631	HUES64-derived_endodermal_cells@GSE46130	None	GSE46130	False
EXP057916	ALIGNS063491	Q15796	SMAD2_HUMAN	2369	HUES8 (Embryonic stem cell, blastocyst stage)	3564	HUES8__Embryonic_stem_cell__blastocyst_stage_@GSE109524	None	GSE109524	False
EXP057917	ALIGNS063492	P05412	JUN_HUMAN	2369	HUES8 (Embryonic stem cell, blastocyst stage)	3564	HUES8__Embryonic_stem_cell__blastocyst_stage_@GSE109524	None	GSE109524	False
EXP057923	ALIGNS063498	Q15796	SMAD2_HUMAN	2369	HUES8 (Embryonic stem cell, blastocyst stage)	3564	HUES8__Embryonic_stem_cell__blastocyst_stage_@GSE109524	None	GSE109524	False
EXP057924	ALIGNS063499	P05412	JUN_HUMAN	2369	HUES8 (Embryonic stem cell, blastocyst stage)	3564	HUES8__Embryonic_stem_cell__blastocyst_stage_@GSE109524	None	GSE109524	False
EXP057925	ALIGNS063500	Q01860	PO5F1_HUMAN	2369	HUES8 (Embryonic stem cell, blastocyst stage)	3564	HUES8__Embryonic_stem_cell__blastocyst_stage_@GSE109524	None	GSE109524	False
EXP057926	ALIGNS063501	Q9H9S0	NANOG_HUMAN	2369	HUES8 (Embryonic stem cell, blastocyst stage)	3564	HUES8__Embryonic_stem_cell__blastocyst_stage_@GSE109524	None	GSE109524	False
EXP057927	ALIGNS063502	Q01860	PO5F1_HUMAN	2369	HUES8 (Embryonic stem cell, blastocyst stage)	3564	HUES8__Embryonic_stem_cell__blastocyst_stage_@GSE109524	None	GSE109524	False
EXP057928	ALIGNS063503	Q9H9S0	NANOG_HUMAN	2369	HUES8 (Embryonic stem cell, blastocyst stage)	3564	HUES8__Embryonic_stem_cell__blastocyst_stage_@GSE109524	None	GSE109524	False
EXP049885	ALIGNS054967	Q8NFU7	TET1_HUMAN	2369	HUES8 (Embryonic stem cell, blastocyst stage)	2953	HUES8__Embryonic_stem_cell__blastocyst_stage_@GSE99346	None	GSE99346	False
EXP049886	ALIGNS054968	Q9UBC3	DNM3B_HUMAN	2369	HUES8 (Embryonic stem cell, blastocyst stage)	2953	HUES8__Embryonic_stem_cell__blastocyst_stage_@GSE99346	None	GSE99346	False
EXP049887	ALIGNS054969	Q9UBC3	DNM3B_HUMAN	2369	HUES8 (Embryonic stem cell, blastocyst stage)	2953	HUES8__Embryonic_stem_cell__blastocyst_stage_@GSE99346	None	GSE99346	False
EXP032414	ALIGNS035673	Q92908	GATA6_HUMAN	457	HuG-1 (gastric tubular adenocarcinoma)	667	HuG-1__gastric_tubular_adenocarcinoma_@GSE51936	None	GSE51936	False
EXP053017	ALIGNS057593	Q8WVC0	LEO1_HUMAN	1474	HuH7 (hepatocellular carcinoma)	2989	HuH7__hepatocellular_carcinoma_@GSE110511	None	GSE110511	False
EXP053018	ALIGNS057594	Q8WVC0	LEO1_HUMAN	1474	HuH7 (hepatocellular carcinoma)	2989	HuH7__hepatocellular_carcinoma_@GSE110511	None	GSE110511	False
EXP053019	ALIGNS057595	Q8WVC0	LEO1_HUMAN	1474	HuH7 (hepatocellular carcinoma)	2989	HuH7__hepatocellular_carcinoma_@GSE110511	None	GSE110511	False
EXP053020	ALIGNS057596	Q8WVC0	LEO1_HUMAN	1474	HuH7 (hepatocellular carcinoma)	2989	HuH7__hepatocellular_carcinoma_@GSE110511	None	GSE110511	False
EXP053021	ALIGNS057597	Q8WVC0	LEO1_HUMAN	1474	HuH7 (hepatocellular carcinoma)	2989	HuH7__hepatocellular_carcinoma_@GSE110511	None	GSE110511	False
EXP053022	ALIGNS057598	Q8WVC0	LEO1_HUMAN	1474	HuH7 (hepatocellular carcinoma)	2989	HuH7__hepatocellular_carcinoma_@GSE110511	None	GSE110511	False
EXP053023	ALIGNS057599	Q8WVC0	LEO1_HUMAN	1474	HuH7 (hepatocellular carcinoma)	2989	HuH7__hepatocellular_carcinoma_@GSE110511	None	GSE110511	False
EXP053024	ALIGNS057600	Q8WVC0	LEO1_HUMAN	1474	HuH7 (hepatocellular carcinoma)	2989	HuH7__hepatocellular_carcinoma_@GSE110511	None	GSE110511	False
EXP053025	ALIGNS057601	Q8WVC0	LEO1_HUMAN	1474	HuH7 (hepatocellular carcinoma)	2989	HuH7__hepatocellular_carcinoma_@GSE110511	None	GSE110511	False
EXP053026	ALIGNS057602	Q8WVC0	LEO1_HUMAN	1474	HuH7 (hepatocellular carcinoma)	2989	HuH7__hepatocellular_carcinoma_@GSE110511	None	GSE110511	False
EXP053027	ALIGNS057603	Q8WVC0	LEO1_HUMAN	1474	HuH7 (hepatocellular carcinoma)	2989	HuH7__hepatocellular_carcinoma_@GSE110511	None	GSE110511	False
EXP053028	ALIGNS057604	Q8WVC0	LEO1_HUMAN	1474	HuH7 (hepatocellular carcinoma)	2989	HuH7__hepatocellular_carcinoma_@GSE110511	None	GSE110511	False
EXP031617	ALIGNS034114	P55317	FOXA1_HUMAN	1474	HuH7 (hepatocellular carcinoma)	585	HuH7__hepatocellular_carcinoma_@GSE39241	None	GSE39241	False
EXP031618	ALIGNS034115	P55317	FOXA1_HUMAN	1474	HuH7 (hepatocellular carcinoma)	585	HuH7__hepatocellular_carcinoma_@GSE39241	None	GSE39241	False
EXP058597	ALIGNS064172	P61371	ISL1_HUMAN	1474	HuH7 (hepatocellular carcinoma)	3670	HuH7__hepatocellular_carcinoma_@GSE77957	None	GSE77957	False
EXP037987	ALIGNS043065	Q04206	TF65_HUMAN	1474	HuH7 (hepatocellular carcinoma)	1278	HuH7__hepatocellular_carcinoma_@GSE89212	None	GSE89212	False
EXP037988	ALIGNS043066	Q04206	TF65_HUMAN	1474	HuH7 (hepatocellular carcinoma)	1278	HuH7__hepatocellular_carcinoma_@GSE89212	None	GSE89212	False
EXP037989	ALIGNS043067	Q04206	TF65_HUMAN	1474	HuH7 (hepatocellular carcinoma)	1278	HuH7__hepatocellular_carcinoma_@GSE89212	None	GSE89212	False
EXP010696	ALIGNS033588	P49711	CTCF_HUMAN	405	human astrocytes from spinal cord	312	human_astrocytes_from_spinal_cord@_labs_john-stamatoyannopoulos___biosamples_ENCBS302AAA_	ENCSR000DSU	None	False
EXP060145	ALIGNS066133	P55317	FOXA1_HUMAN	4218	human breast cancer cells from PDX mice	3709	human_breast_cancer_cells_from_PDX_mice@GSE101407	None	GSE101407	False
EXP060146	ALIGNS066134	P55317	FOXA1_HUMAN	4218	human breast cancer cells from PDX mice	3709	human_breast_cancer_cells_from_PDX_mice@GSE101407	None	GSE101407	False
EXP060148	ALIGNS066136	P55317	FOXA1_HUMAN	4218	human breast cancer cells from PDX mice	3709	human_breast_cancer_cells_from_PDX_mice@GSE101407	None	GSE101407	False
EXP060149	ALIGNS066137	P55317	FOXA1_HUMAN	4218	human breast cancer cells from PDX mice	3709	human_breast_cancer_cells_from_PDX_mice@GSE101407	None	GSE101407	False
EXP060150	ALIGNS066138	P55317	FOXA1_HUMAN	4218	human breast cancer cells from PDX mice	3709	human_breast_cancer_cells_from_PDX_mice@GSE101407	None	GSE101407	False
EXP060151	ALIGNS066139	P55317	FOXA1_HUMAN	4218	human breast cancer cells from PDX mice	3709	human_breast_cancer_cells_from_PDX_mice@GSE101407	None	GSE101407	False
EXP060152	ALIGNS066140	P55317	FOXA1_HUMAN	4218	human breast cancer cells from PDX mice	3709	human_breast_cancer_cells_from_PDX_mice@GSE101407	None	GSE101407	False
EXP060153	ALIGNS066141	P55317	FOXA1_HUMAN	4218	human breast cancer cells from PDX mice	3709	human_breast_cancer_cells_from_PDX_mice@GSE101407	None	GSE101407	False
EXP053351	ALIGNS057927	Q9H3D4	P63_HUMAN	2556	human keratinocytes	3043	human_keratinocytes@GSE122128	None	GSE122128	False
EXP047204	ALIGNS052286	Q08945	SSRP1_HUMAN	2195	human secondary fibroblast	2601	human_secondary_fibroblast@GSE98758	None	GSE98758	False
EXP047205	ALIGNS052287	Q08945	SSRP1_HUMAN	2195	human secondary fibroblast	2601	human_secondary_fibroblast@GSE98758	None	GSE98758	False
EXP047206	ALIGNS052288	Q9Y5B9	SP16H_HUMAN	2195	human secondary fibroblast	2601	human_secondary_fibroblast@GSE98758	None	GSE98758	False
EXP047207	ALIGNS052289	Q9Y5B9	SP16H_HUMAN	2195	human secondary fibroblast	2601	human_secondary_fibroblast@GSE98758	None	GSE98758	False
EXP010478	ALIGNS033500	P49711	CTCF_HUMAN	473	human villous mesenchymal fibroblast cells	284	human_villous_mesenchymal_fibroblast_cells@_labs_john-stamatoyannopoulos___biosamples_ENCBS677ASF_	ENCSR000DVQ	None	False
EXP054403	ALIGNS058979	P49450	CENPA_HUMAN	2634	HuRef (Lymphoblast)	3199	HuRef__Lymphoblast_@GSE45497	None	GSE45497	False
EXP055213	ALIGNS059789	P49450	CENPA_HUMAN	2634	HuRef (Lymphoblast)	3392	HuRef__Lymphoblast_@GSE69839	None	GSE69839	False
EXP055214	ALIGNS059790	Q96BT3	CENPT_HUMAN	2634	HuRef (Lymphoblast)	3392	HuRef__Lymphoblast_@GSE69839	None	GSE69839	False
EXP044755	ALIGNS049837	Q15910	EZH2_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2403	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@_labs_bradley-bernstein___biosamples_ENCBS859WPH_	ENCSR000ATA	None	False
EXP010734	ALIGNS033605	P49711	CTCF_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	320	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@_labs_john-stamatoyannopoulos___biosamples_ENCBS834QWR_	ENCSR000DVP	None	False
EXP010283	ALIGNS033417	P61244	MAX_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	249	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@_labs_michael-snyder___biosamples_ENCBS851AAA_	ENCSR000EEZ	None	False
EXP010360	ALIGNS033448	P05412	JUN_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	249	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@_labs_michael-snyder___biosamples_ENCBS851AAA_	ENCSR000EFA	None	False
EXP010552	ALIGNS033529	P23769	GATA2_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	171	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@_labs_peggy-farnham___biosamples_ENCBS666AAA_	ENCSR000EVW	None	False
EXP010593	ALIGNS033547	P01100	FOS_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	171	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@_labs_peggy-farnham___biosamples_ENCBS666AAA_	ENCSR000EVU	None	False
EXP010240	ALIGNS034542	P01106	MYC_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	241	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@_labs_vishwanath-iyer___biosamples_ENCBS669AAA_	ENCSR000DLU	None	False
EXP010692	ALIGNS033586	P49711	CTCF_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	241	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@_labs_vishwanath-iyer___biosamples_ENCBS669AAA_	ENCSR000DLW	None	False
EXP040516	ALIGNS045594	Q96ST3	SIN3A_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2259	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE103245	None	GSE103245	False
EXP040517	ALIGNS045595	Q96ST3	SIN3A_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2259	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE103245	None	GSE103245	False
EXP048197	ALIGNS053279	P14921	ETS1_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048198	ALIGNS053280	P14921	ETS1_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048199	ALIGNS053281	P14921	ETS1_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048200	ALIGNS053282	P14921	ETS1_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048201	ALIGNS053283	P11308	ERG_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048202	ALIGNS053284	P11308	ERG_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048203	ALIGNS053285	P11308	ERG_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048204	ALIGNS053286	P11308	ERG_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048205	ALIGNS053287	Q01543	FLI1_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048206	ALIGNS053288	Q01543	FLI1_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048207	ALIGNS053289	Q01543	FLI1_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048208	ALIGNS053290	Q01543	FLI1_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048209	ALIGNS053291	P05412	JUN_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048210	ALIGNS053292	P05412	JUN_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048211	ALIGNS053293	P05412	JUN_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048212	ALIGNS053294	P05412	JUN_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048213	ALIGNS053295	Q06330	SUH_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048214	ALIGNS053296	Q06330	SUH_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048215	ALIGNS053297	Q06330	SUH_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048216	ALIGNS053298	Q06330	SUH_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048217	ALIGNS053299	P23769	GATA2_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048218	ALIGNS053300	P23769	GATA2_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048219	ALIGNS053301	P23769	GATA2_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048220	ALIGNS053302	P23769	GATA2_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048221	ALIGNS053303	Q09472	EP300_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048222	ALIGNS053304	Q09472	EP300_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048223	ALIGNS053305	Q09472	EP300_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048224	ALIGNS053306	Q09472	EP300_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048225	ALIGNS053307	Q15910	EZH2_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048226	ALIGNS053308	Q15910	EZH2_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048227	ALIGNS053309	Q15910	EZH2_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP048228	ALIGNS053310	Q15910	EZH2_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2701	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109625	None	GSE109625	False
EXP053002	ALIGNS057578	Q01543	FLI1_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2988	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109695	None	GSE109695	False
EXP053003	ALIGNS057579	Q01543	FLI1_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2988	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109695	None	GSE109695	False
EXP053004	ALIGNS057580	P11308	ERG_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	2988	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE109695	None	GSE109695	False
EXP058360	ALIGNS063935	O43245	O43245_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	3631	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE121890	None	GSE121890	False
EXP058361	ALIGNS063936	O43245	O43245_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	3631	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE121890	None	GSE121890	False
EXP058362	ALIGNS063937	O43245	O43245_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	3631	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE121890	None	GSE121890	False
EXP058363	ALIGNS063938	Q6ZMT4	KDM7A_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	3631	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE121890	None	GSE121890	False
EXP058364	ALIGNS063939	Q6ZMT4	KDM7A_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	3631	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE121890	None	GSE121890	False
EXP058365	ALIGNS063940	O15550	KDM6A_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	3631	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE121890	None	GSE121890	False
EXP058366	ALIGNS063941	O15550	KDM6A_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	3631	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE121890	None	GSE121890	False
EXP058402	ALIGNS063977	P11308	ERG_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	3638	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE124891	None	GSE124891	False
EXP058404	ALIGNS063979	O95243	MBD4_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	3639	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE124892	None	GSE124892	False
EXP058405	ALIGNS063980	O95243	MBD4_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	3639	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE124892	None	GSE124892	False
EXP000598	ALIGNS033193	P49711	CTCF_HUMAN	472	HUVEC-C (HUVEC, umbilical vein endothelial cells)	96	HUVEC-C__HUVEC__umbilical_vein_endothelial_cells_@GSE25416	None	GSE25416	False
