EXP	ALIGN	TF_UNIPROT_AC	TF_UNIPROT_ID	GTRD_CELL_TYPE_ID	GTRD_CELL_TYPE_NAME	BAD_GROUP_ID	BAD_GROUP_NAME	ENCODE	GEO_GSE	IS_CONTROL
EXP047509	ALIGNS052591	57	STAT1_HUMAN	2218	SET2 (Adult acute megakaryoblastic leukemia, Homo Sapiens)	2370	SET2__Adult_acute_megakaryoblastic_leukemia__Homo_Sapiens_@GSE100566	None	GSE100566	False
EXP047510	ALIGNS052592	57	STAT1_HUMAN	2218	SET2 (Adult acute megakaryoblastic leukemia, Homo Sapiens)	2370	SET2__Adult_acute_megakaryoblastic_leukemia__Homo_Sapiens_@GSE100566	None	GSE100566	False
EXP047514	ALIGNS052596	950	TIF1A_HUMAN	2219	MOLM-13(acute monocytic leukemia(AML), Homo sapiens)	2371	MOLM-13_acute_monocytic_leukemia_AML___Homo_sapiens_@GSE100571	None	GSE100571	False
EXP047515	ALIGNS052597	950	TIF1A_HUMAN	2219	MOLM-13(acute monocytic leukemia(AML), Homo sapiens)	2371	MOLM-13_acute_monocytic_leukemia_AML___Homo_sapiens_@GSE100571	None	GSE100571	False
EXP047516	ALIGNS052598	950	TIF1A_HUMAN	2219	MOLM-13(acute monocytic leukemia(AML), Homo sapiens)	2371	MOLM-13_acute_monocytic_leukemia_AML___Homo_sapiens_@GSE100571	None	GSE100571	False
EXP047520	ALIGNS052602	22	PO5F1_HUMAN	376	WA01 (H1, human embryonic stem cells)	2373	WA01__H1__human_embryonic_stem_cells_@GSE100639	None	GSE100639	False
EXP047521	ALIGNS052603	22	PO5F1_HUMAN	2222	1% H1 ESCs with 99% fibroblsat	2374	1__H1_ESCs_with_99__fibroblsat@GSE100639	None	GSE100639	False
EXP047522	ALIGNS052604	129	PAX5_HUMAN	2221	2nd trimester human fetal testis	2372	2nd_trimester_human_fetal_testis@GSE100639	None	GSE100639	False
EXP047523	ALIGNS052605	133	PRDM1_HUMAN	2221	2nd trimester human fetal testis	2372	2nd_trimester_human_fetal_testis@GSE100639	None	GSE100639	False
EXP047534	ALIGNS052616	25	AP2C_HUMAN	2224	UCLA1 hESCs	2375	UCLA1_hESCs@GSE101074	None	GSE101074	False
EXP047535	ALIGNS052617	25	AP2C_HUMAN	2224	UCLA1 hESCs	2375	UCLA1_hESCs@GSE101074	None	GSE101074	False
EXP047536	ALIGNS052618	25	AP2C_HUMAN	2224	UCLA1 hESCs	2375	UCLA1_hESCs@GSE101074	None	GSE101074	False
EXP047537	ALIGNS052619	25	AP2C_HUMAN	2224	UCLA1 hESCs	2375	UCLA1_hESCs@GSE101074	None	GSE101074	False
EXP047538	ALIGNS052620	25	AP2C_HUMAN	2224	UCLA1 hESCs	2375	UCLA1_hESCs@GSE101074	None	GSE101074	False
EXP047539	ALIGNS052621	25	AP2C_HUMAN	2224	UCLA1 hESCs	2375	UCLA1_hESCs@GSE101074	None	GSE101074	False
EXP047540	ALIGNS052622	25	AP2C_HUMAN	2224	UCLA1 hESCs	2375	UCLA1_hESCs@GSE101074	None	GSE101074	False
EXP047541	ALIGNS052623	25	AP2C_HUMAN	2224	UCLA1 hESCs	2375	UCLA1_hESCs@GSE101074	None	GSE101074	False
EXP047542	ALIGNS052624	25	AP2C_HUMAN	2224	UCLA1 hESCs	2375	UCLA1_hESCs@GSE101074	None	GSE101074	False
EXP047543	ALIGNS052625	25	AP2C_HUMAN	2224	UCLA1 hESCs	2375	UCLA1_hESCs@GSE101074	None	GSE101074	False
EXP047552	ALIGNS052634	476	MAF_HUMAN	938	Th17-cells	2376	Th17-cells@GSE101389	None	GSE101389	False
EXP047553	ALIGNS052635	476	MAF_HUMAN	938	Th17-cells	2376	Th17-cells@GSE101389	None	GSE101389	False
EXP047554	ALIGNS052636	476	MAF_HUMAN	938	Th17-cells	2376	Th17-cells@GSE101389	None	GSE101389	False
EXP047555	ALIGNS052637	476	MAF_HUMAN	938	Th17-cells	2376	Th17-cells@GSE101389	None	GSE101389	False
EXP047556	ALIGNS052638	476	MAF_HUMAN	938	Th17-cells	2376	Th17-cells@GSE101389	None	GSE101389	False
EXP047557	ALIGNS052639	476	MAF_HUMAN	938	Th17-cells	2376	Th17-cells@GSE101389	None	GSE101389	False
EXP047558	ALIGNS052640	476	MAF_HUMAN	938	Th17-cells	2376	Th17-cells@GSE101389	None	GSE101389	False
EXP047559	ALIGNS052641	476	MAF_HUMAN	938	Th17-cells	2376	Th17-cells@GSE101389	None	GSE101389	False
EXP047560	ALIGNS052642	476	MAF_HUMAN	938	Th17-cells	2376	Th17-cells@GSE101389	None	GSE101389	False
EXP047561	ALIGNS052643	476	MAF_HUMAN	938	Th17-cells	2376	Th17-cells@GSE101389	None	GSE101389	False
EXP047562	ALIGNS052644	1045	JMJD6_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2377	MCF7__Invasive_ductal_breast_carcinoma_@GSE101559	None	GSE101559	False
EXP047563	ALIGNS052645	1045	JMJD6_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2377	MCF7__Invasive_ductal_breast_carcinoma_@GSE101559	None	GSE101559	False
EXP047564	ALIGNS052646	1046	MED12_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2377	MCF7__Invasive_ductal_breast_carcinoma_@GSE101559	None	GSE101559	False
EXP047565	ALIGNS052647	1046	MED12_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2377	MCF7__Invasive_ductal_breast_carcinoma_@GSE101559	None	GSE101559	False
EXP047566	ALIGNS052648	1046	MED12_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2377	MCF7__Invasive_ductal_breast_carcinoma_@GSE101559	None	GSE101559	False
EXP047567	ALIGNS052649	1046	MED12_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2377	MCF7__Invasive_ductal_breast_carcinoma_@GSE101559	None	GSE101559	False
EXP047569	ALIGNS052651	650	PKNX1_HUMAN	78	HeLa (cervical adenocarcinoma)	2378	HeLa__cervical_adenocarcinoma_@GSE101773	None	GSE101773	False
EXP047572	ALIGNS052654	43	RUNX1_HUMAN	592	ME-1 (acute myeloid leukemia )	2379	ME-1__acute_myeloid_leukemia__@GSE101789	None	GSE101789	False
EXP047573	ALIGNS052655	43	RUNX1_HUMAN	592	ME-1 (acute myeloid leukemia )	2379	ME-1__acute_myeloid_leukemia__@GSE101789	None	GSE101789	False
EXP047579	ALIGNS052661	838	BRD4_HUMAN	641	MV-4-11 (Childhood acute monocytic leukemia)	2380	MV-4-11__Childhood_acute_monocytic_leukemia_@GSE101821	None	GSE101821	False
EXP047580	ALIGNS052662	838	BRD4_HUMAN	641	MV-4-11 (Childhood acute monocytic leukemia)	2380	MV-4-11__Childhood_acute_monocytic_leukemia_@GSE101821	None	GSE101821	False
EXP047581	ALIGNS052663	838	BRD4_HUMAN	641	MV-4-11 (Childhood acute monocytic leukemia)	2380	MV-4-11__Childhood_acute_monocytic_leukemia_@GSE101821	None	GSE101821	False
EXP047582	ALIGNS052664	838	BRD4_HUMAN	641	MV-4-11 (Childhood acute monocytic leukemia)	2380	MV-4-11__Childhood_acute_monocytic_leukemia_@GSE101821	None	GSE101821	False
EXP047583	ALIGNS052665	838	BRD4_HUMAN	641	MV-4-11 (Childhood acute monocytic leukemia)	2380	MV-4-11__Childhood_acute_monocytic_leukemia_@GSE101821	None	GSE101821	False
EXP047584	ALIGNS052666	838	BRD4_HUMAN	641	MV-4-11 (Childhood acute monocytic leukemia)	2380	MV-4-11__Childhood_acute_monocytic_leukemia_@GSE101821	None	GSE101821	False
EXP047585	ALIGNS052667	838	BRD4_HUMAN	641	MV-4-11 (Childhood acute monocytic leukemia)	2380	MV-4-11__Childhood_acute_monocytic_leukemia_@GSE101821	None	GSE101821	False
EXP047586	ALIGNS052668	838	BRD4_HUMAN	641	MV-4-11 (Childhood acute monocytic leukemia)	2380	MV-4-11__Childhood_acute_monocytic_leukemia_@GSE101821	None	GSE101821	False
EXP047587	ALIGNS052669	838	BRD4_HUMAN	384	NCI-H2171 (small cell lung carcinoma)	2381	NCI-H2171__small_cell_lung_carcinoma_@GSE101821	None	GSE101821	False
EXP047590	ALIGNS052672	42	ETS1_HUMAN	2227	HEYA8 Ovarian cancer cell	2382	HEYA8_Ovarian_cancer_cell@GSE101832	None	GSE101832	False
EXP047591	ALIGNS052673	42	ETS1_HUMAN	701	OVCAR8 (high grade ovarian serous adenocarcinoma)	2383	OVCAR8__high_grade_ovarian_serous_adenocarcinoma_@GSE101832	None	GSE101832	False
EXP047594	ALIGNS052676	40	MYC_HUMAN	708	P493-6 (B-cell lymphoma)	2384	P493-6__B-cell_lymphoma_@GSE101853	None	GSE101853	False
EXP047595	ALIGNS052677	40	MYC_HUMAN	708	P493-6 (B-cell lymphoma)	2384	P493-6__B-cell_lymphoma_@GSE101853	None	GSE101853	False
EXP047602	ALIGNS052684	1047	STAG1_HUMAN	440	HMEC (human mammary epithelial cells)	2385	HMEC__human_mammary_epithelial_cells_@GSE101921	None	GSE101921	False
EXP047603	ALIGNS052685	1048	STAG2_HUMAN	440	HMEC (human mammary epithelial cells)	2385	HMEC__human_mammary_epithelial_cells_@GSE101921	None	GSE101921	False
EXP047604	ALIGNS052686	842	SMC1A_HUMAN	440	HMEC (human mammary epithelial cells)	2385	HMEC__human_mammary_epithelial_cells_@GSE101921	None	GSE101921	False
EXP047605	ALIGNS052687	1047	STAG1_HUMAN	583	MCF10A (breast epithelial cells)	2386	MCF10A__breast_epithelial_cells_@GSE101921	None	GSE101921	False
EXP047606	ALIGNS052688	1048	STAG2_HUMAN	583	MCF10A (breast epithelial cells)	2386	MCF10A__breast_epithelial_cells_@GSE101921	None	GSE101921	False
EXP047607	ALIGNS052689	842	SMC1A_HUMAN	583	MCF10A (breast epithelial cells)	2386	MCF10A__breast_epithelial_cells_@GSE101921	None	GSE101921	False
EXP047608	ALIGNS052690	1049	ZMYM2_HUMAN	583	MCF10A (breast epithelial cells)	2386	MCF10A__breast_epithelial_cells_@GSE101921	None	GSE101921	False
EXP047609	ALIGNS052691	1047	STAG1_HUMAN	2229	HCAEC (human coronary artery endothelial cells)	2387	HCAEC__human_coronary_artery_endothelial_cells_@GSE101921	None	GSE101921	False
EXP047610	ALIGNS052692	1048	STAG2_HUMAN	2229	HCAEC (human coronary artery endothelial cells)	2387	HCAEC__human_coronary_artery_endothelial_cells_@GSE101921	None	GSE101921	False
EXP047611	ALIGNS052693	842	SMC1A_HUMAN	2229	HCAEC (human coronary artery endothelial cells)	2387	HCAEC__human_coronary_artery_endothelial_cells_@GSE101921	None	GSE101921	False
EXP047624	ALIGNS052706	8	GCR_HUMAN	583	MCF10A (breast epithelial cells)	2388	MCF10A__breast_epithelial_cells_@GSE102355	None	GSE102355	False
EXP047625	ALIGNS052707	8	GCR_HUMAN	583	MCF10A (breast epithelial cells)	2388	MCF10A__breast_epithelial_cells_@GSE102355	None	GSE102355	False
EXP047626	ALIGNS052708	8	GCR_HUMAN	583	MCF10A (breast epithelial cells)	2388	MCF10A__breast_epithelial_cells_@GSE102355	None	GSE102355	False
EXP047627	ALIGNS052709	8	GCR_HUMAN	583	MCF10A (breast epithelial cells)	2388	MCF10A__breast_epithelial_cells_@GSE102355	None	GSE102355	False
EXP047628	ALIGNS052710	8	GCR_HUMAN	583	MCF10A (breast epithelial cells)	2388	MCF10A__breast_epithelial_cells_@GSE102355	None	GSE102355	False
EXP047629	ALIGNS052711	8	GCR_HUMAN	583	MCF10A (breast epithelial cells)	2388	MCF10A__breast_epithelial_cells_@GSE102355	None	GSE102355	False
EXP047630	ALIGNS052712	8	GCR_HUMAN	583	MCF10A (breast epithelial cells)	2388	MCF10A__breast_epithelial_cells_@GSE102355	None	GSE102355	False
EXP047631	ALIGNS052713	8	GCR_HUMAN	583	MCF10A (breast epithelial cells)	2388	MCF10A__breast_epithelial_cells_@GSE102355	None	GSE102355	False
EXP047632	ALIGNS052714	8	GCR_HUMAN	583	MCF10A (breast epithelial cells)	2388	MCF10A__breast_epithelial_cells_@GSE102355	None	GSE102355	False
EXP047633	ALIGNS052715	8	GCR_HUMAN	583	MCF10A (breast epithelial cells)	2388	MCF10A__breast_epithelial_cells_@GSE102355	None	GSE102355	False
EXP047652	ALIGNS052734	838	BRD4_HUMAN	2301	MDA-MB-231 (breast adenocarcinoma)	2389	MDA-MB-231__breast_adenocarcinoma_@GSE102406	None	GSE102406	False
EXP047653	ALIGNS052735	838	BRD4_HUMAN	2301	MDA-MB-231 (breast adenocarcinoma)	2389	MDA-MB-231__breast_adenocarcinoma_@GSE102406	None	GSE102406	False
EXP047654	ALIGNS052736	838	BRD4_HUMAN	2301	MDA-MB-231 (breast adenocarcinoma)	2389	MDA-MB-231__breast_adenocarcinoma_@GSE102406	None	GSE102406	False
EXP047655	ALIGNS052737	838	BRD4_HUMAN	2301	MDA-MB-231 (breast adenocarcinoma)	2389	MDA-MB-231__breast_adenocarcinoma_@GSE102406	None	GSE102406	False
EXP047656	ALIGNS052738	838	BRD4_HUMAN	2301	MDA-MB-231 (breast adenocarcinoma)	2389	MDA-MB-231__breast_adenocarcinoma_@GSE102406	None	GSE102406	False
EXP047657	ALIGNS052739	838	BRD4_HUMAN	2301	MDA-MB-231 (breast adenocarcinoma)	2389	MDA-MB-231__breast_adenocarcinoma_@GSE102406	None	GSE102406	False
EXP047659	ALIGNS052741	46	JUN_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2390	MCF7__Invasive_ductal_breast_carcinoma_@GSE102410	None	GSE102410	False
EXP047660	ALIGNS052742	46	JUN_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2390	MCF7__Invasive_ductal_breast_carcinoma_@GSE102410	None	GSE102410	False
EXP047661	ALIGNS052743	46	JUN_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2390	MCF7__Invasive_ductal_breast_carcinoma_@GSE102410	None	GSE102410	False
EXP047662	ALIGNS052744	6	ESR1_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2390	MCF7__Invasive_ductal_breast_carcinoma_@GSE102410	None	GSE102410	False
EXP047663	ALIGNS052745	6	ESR1_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2390	MCF7__Invasive_ductal_breast_carcinoma_@GSE102410	None	GSE102410	False
EXP047664	ALIGNS052746	6	ESR1_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2390	MCF7__Invasive_ductal_breast_carcinoma_@GSE102410	None	GSE102410	False
EXP047665	ALIGNS052747	198	MECOM_HUMAN	1024	SKH1 (chronic myelogenous leukemia, BCR-ABL1 positive)	2391	SKH1__chronic_myelogenous_leukemia__BCR-ABL1_positive_@GSE102697	None	GSE102697	False
EXP047666	ALIGNS052748	198	MECOM_HUMAN	1024	SKH1 (chronic myelogenous leukemia, BCR-ABL1 positive)	2391	SKH1__chronic_myelogenous_leukemia__BCR-ABL1_positive_@GSE102697	None	GSE102697	False
EXP047667	ALIGNS052749	198	MECOM_HUMAN	1024	SKH1 (chronic myelogenous leukemia, BCR-ABL1 positive)	2391	SKH1__chronic_myelogenous_leukemia__BCR-ABL1_positive_@GSE102697	None	GSE102697	False
EXP047668	ALIGNS052750	198	MECOM_HUMAN	1024	SKH1 (chronic myelogenous leukemia, BCR-ABL1 positive)	2391	SKH1__chronic_myelogenous_leukemia__BCR-ABL1_positive_@GSE102697	None	GSE102697	False
EXP047669	ALIGNS052751	76	CEBPA_HUMAN	1024	SKH1 (chronic myelogenous leukemia, BCR-ABL1 positive)	2391	SKH1__chronic_myelogenous_leukemia__BCR-ABL1_positive_@GSE102697	None	GSE102697	False
EXP047670	ALIGNS052752	76	CEBPA_HUMAN	1024	SKH1 (chronic myelogenous leukemia, BCR-ABL1 positive)	2391	SKH1__chronic_myelogenous_leukemia__BCR-ABL1_positive_@GSE102697	None	GSE102697	False
EXP047671	ALIGNS052753	76	CEBPA_HUMAN	1024	SKH1 (chronic myelogenous leukemia, BCR-ABL1 positive)	2391	SKH1__chronic_myelogenous_leukemia__BCR-ABL1_positive_@GSE102697	None	GSE102697	False
EXP047672	ALIGNS052754	76	CEBPA_HUMAN	1024	SKH1 (chronic myelogenous leukemia, BCR-ABL1 positive)	2391	SKH1__chronic_myelogenous_leukemia__BCR-ABL1_positive_@GSE102697	None	GSE102697	False
EXP047673	ALIGNS052755	1050	MTG8_HUMAN	516	Kasumi-1 (acute myeloblastic leukemia)	2392	Kasumi-1__acute_myeloblastic_leukemia_@GSE102697	None	GSE102697	False
EXP047674	ALIGNS052756	1050	MTG8_HUMAN	516	Kasumi-1 (acute myeloblastic leukemia)	2392	Kasumi-1__acute_myeloblastic_leukemia_@GSE102697	None	GSE102697	False
EXP047675	ALIGNS052757	1050	MTG8_HUMAN	516	Kasumi-1 (acute myeloblastic leukemia)	2392	Kasumi-1__acute_myeloblastic_leukemia_@GSE102697	None	GSE102697	False
EXP047676	ALIGNS052758	1050	MTG8_HUMAN	516	Kasumi-1 (acute myeloblastic leukemia)	2392	Kasumi-1__acute_myeloblastic_leukemia_@GSE102697	None	GSE102697	False
EXP047677	ALIGNS052759	76	CEBPA_HUMAN	516	Kasumi-1 (acute myeloblastic leukemia)	2392	Kasumi-1__acute_myeloblastic_leukemia_@GSE102697	None	GSE102697	False
EXP047678	ALIGNS052760	76	CEBPA_HUMAN	516	Kasumi-1 (acute myeloblastic leukemia)	2392	Kasumi-1__acute_myeloblastic_leukemia_@GSE102697	None	GSE102697	False
EXP047679	ALIGNS052761	76	CEBPA_HUMAN	516	Kasumi-1 (acute myeloblastic leukemia)	2392	Kasumi-1__acute_myeloblastic_leukemia_@GSE102697	None	GSE102697	False
EXP047680	ALIGNS052762	76	CEBPA_HUMAN	516	Kasumi-1 (acute myeloblastic leukemia)	2392	Kasumi-1__acute_myeloblastic_leukemia_@GSE102697	None	GSE102697	False
EXP047684	ALIGNS052766	503	ARID2_HUMAN	30	RCC 7860 (Renal cell carcinoma)	2393	RCC_7860__Renal_cell_carcinoma_@GSE102803	None	GSE102803	False
EXP047685	ALIGNS052767	503	ARID2_HUMAN	30	RCC 7860 (Renal cell carcinoma)	2393	RCC_7860__Renal_cell_carcinoma_@GSE102803	None	GSE102803	False
EXP047686	ALIGNS052768	503	ARID2_HUMAN	30	RCC 7860 (Renal cell carcinoma)	2393	RCC_7860__Renal_cell_carcinoma_@GSE102803	None	GSE102803	False
EXP047699	ALIGNS052781	6	ESR1_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2394	MCF7__Invasive_ductal_breast_carcinoma_@GSE103023	None	GSE103023	False
EXP047700	ALIGNS052782	6	ESR1_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2394	MCF7__Invasive_ductal_breast_carcinoma_@GSE103023	None	GSE103023	False
EXP047701	ALIGNS052783	6	ESR1_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2394	MCF7__Invasive_ductal_breast_carcinoma_@GSE103023	None	GSE103023	False
EXP047702	ALIGNS052784	6	ESR1_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2394	MCF7__Invasive_ductal_breast_carcinoma_@GSE103023	None	GSE103023	False
EXP047703	ALIGNS052785	6	ESR1_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2394	MCF7__Invasive_ductal_breast_carcinoma_@GSE103023	None	GSE103023	False
EXP047704	ALIGNS052786	6	ESR1_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2394	MCF7__Invasive_ductal_breast_carcinoma_@GSE103023	None	GSE103023	False
EXP047705	ALIGNS052787	6	ESR1_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2394	MCF7__Invasive_ductal_breast_carcinoma_@GSE103023	None	GSE103023	False
EXP047706	ALIGNS052788	6	ESR1_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2394	MCF7__Invasive_ductal_breast_carcinoma_@GSE103023	None	GSE103023	False
EXP047707	ALIGNS052789	6	ESR1_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2394	MCF7__Invasive_ductal_breast_carcinoma_@GSE103023	None	GSE103023	False
EXP047708	ALIGNS052790	6	ESR1_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2394	MCF7__Invasive_ductal_breast_carcinoma_@GSE103023	None	GSE103023	False
EXP047709	ALIGNS052791	6	ESR1_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2394	MCF7__Invasive_ductal_breast_carcinoma_@GSE103023	None	GSE103023	False
EXP047710	ALIGNS052792	6	ESR1_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2394	MCF7__Invasive_ductal_breast_carcinoma_@GSE103023	None	GSE103023	False
EXP047717	ALIGNS052799	647	ZEB2_HUMAN	2230	SNU398	2395	SNU398@GSE103048	None	GSE103048	False
EXP047726	ALIGNS052808	906	ILF3_HUMAN	514	K562 (myelogenous leukemia)	2396	K562__myelogenous_leukemia_@GSE103215	None	GSE103215	False
EXP047727	ALIGNS052809	1051	GFI1_HUMAN	516	Kasumi-1 (acute myeloblastic leukemia)	2397	Kasumi-1__acute_myeloblastic_leukemia_@GSE103255	None	GSE103255	False
EXP047752	ALIGNS052834	841	RAD21_HUMAN	466	MDM(monocyte derived macrophages)	2398	MDM_monocyte_derived_macrophages_@GSE103477	None	GSE103477	False
EXP047753	ALIGNS052835	841	RAD21_HUMAN	466	MDM(monocyte derived macrophages)	2398	MDM_monocyte_derived_macrophages_@GSE103477	None	GSE103477	False
EXP047754	ALIGNS052836	841	RAD21_HUMAN	466	MDM(monocyte derived macrophages)	2398	MDM_monocyte_derived_macrophages_@GSE103477	None	GSE103477	False
EXP047755	ALIGNS052837	841	RAD21_HUMAN	466	MDM(monocyte derived macrophages)	2398	MDM_monocyte_derived_macrophages_@GSE103477	None	GSE103477	False
EXP047756	ALIGNS052838	53	SPI1_HUMAN	466	MDM(monocyte derived macrophages)	2398	MDM_monocyte_derived_macrophages_@GSE103477	None	GSE103477	False
EXP047757	ALIGNS052839	53	SPI1_HUMAN	466	MDM(monocyte derived macrophages)	2398	MDM_monocyte_derived_macrophages_@GSE103477	None	GSE103477	False
EXP047758	ALIGNS052840	53	SPI1_HUMAN	466	MDM(monocyte derived macrophages)	2398	MDM_monocyte_derived_macrophages_@GSE103477	None	GSE103477	False
EXP047759	ALIGNS052841	53	SPI1_HUMAN	466	MDM(monocyte derived macrophages)	2398	MDM_monocyte_derived_macrophages_@GSE103477	None	GSE103477	False
EXP047760	ALIGNS052842	841	RAD21_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047761	ALIGNS052843	23	CTCF_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047762	ALIGNS052844	23	CTCF_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047763	ALIGNS052845	841	RAD21_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047764	ALIGNS052846	841	RAD21_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047765	ALIGNS052847	841	RAD21_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047766	ALIGNS052848	841	RAD21_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047767	ALIGNS052849	841	RAD21_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047768	ALIGNS052850	841	RAD21_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047769	ALIGNS052851	841	RAD21_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047770	ALIGNS052852	841	RAD21_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047771	ALIGNS052853	841	RAD21_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047772	ALIGNS052854	841	RAD21_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047773	ALIGNS052855	841	RAD21_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047774	ALIGNS052856	23	CTCF_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047775	ALIGNS052857	23	CTCF_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047776	ALIGNS052858	23	CTCF_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047777	ALIGNS052859	23	CTCF_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047778	ALIGNS052860	23	CTCF_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047779	ALIGNS052861	23	CTCF_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047780	ALIGNS052862	23	CTCF_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047781	ALIGNS052863	23	CTCF_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047782	ALIGNS052864	23	CTCF_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047783	ALIGNS052865	23	CTCF_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047784	ALIGNS052866	23	CTCF_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047785	ALIGNS052867	841	RAD21_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047786	ALIGNS052868	841	RAD21_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047787	ALIGNS052869	841	RAD21_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047788	ALIGNS052870	841	RAD21_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
EXP047789	ALIGNS052871	841	RAD21_HUMAN	2334	THP-1 (acute monocytic leukemia)	2399	THP-1__acute_monocytic_leukemia_@GSE103477	None	GSE103477	False
